realtime,time,text,cn,Start Time (Decimal Minutes),Sentiment Score (-10 to 10),sentiment intensive,arousal_score,Chinese Char Count,Duration (Seconds),Words per Minute,viwer,
67.57,"[65:2.495,65:12.420,1]","Buy directly according to the height, how much the height of the number of card code to buy a larger size color recommended tangled color, first to buy black, because black goes with everything, and they will be more thin black.",直接按照身高买，身高多少拍多少卡码偏胖的去买大一个码数颜色推荐纠结颜色的，先去买黑色，因为黑色百搭，而且他们黑色会更加显瘦。,65.04,0.166666667,0.166666667,1,57,9.925,344.5843829,1328,
67.74,"[65:12.620,65:19.245,1]","How about the weight, the weight is not limited, you see, it can be pulled to such a big dimension, it is without any sense of bondage.",体重呢，体重不限，你看一下，它一个维度可以拉到这么大，它是没有任何束缚感的。,65.21,0.119047619,0.119047619,1,33,6.625,298.8679245,1323,
67.85,"[65:19.245,65:22.870,1]",A child who is about 50 pounds tall can buy an S size.,身高幺五五八十八斤的小朋友可以去买个S码。,65.32,0,0,1,19,3.625,314.4827586,1323,
67.91,"[65:22.920,65:29.170,0]","Well, then, let me show you my real order. Whatever I bought, I have orders in my back office, don't I?",哎，然后，我给你看一下我的真实订单，就是凡是我买了的，我的后台是有订单的嘛，对不对？,65.38,1,1,1,36,6.25,345.6,1326,
68.02,"[65:29.320,65:32.870,0]",Just in time. I should have five now.,来刚刚好，我现在应该是5条了。,65.49,0,0,2,12,3.55,202.8169014,1331,
68.08,"[65:33.220,65:33.770,1]",Yes.,是的。,65.55,0,0,2,2,0.55,218.1818182,1331,
68.12,"[65:35.320,65:47.920,0]","Look, this is my background order. I bought it myself. Look, it's called just right. Let's have one, two, three, four, four. Hey, there should be five.",看一下，这是我的后台订单，我自己买的来看它的名字叫刚刚好，来一条两条3条四条4条，哎，应该5条还有一条呢，一二三四，我应该有5条啊，,65.59,2.857142857,2.857142857,5,54,12.6,257.1428571,1344,
68.35,"[65:49.020,65:50.020,0]",Why is it missing?,怎么不见了呢？,65.82,-2,2,4,6,1,360,1344,
68.37,"[65:50.120,65:54.495,0]","Because I bought two plus sizes, and then, when I was fat, I bought two plus sizes.",因为我买了两条大码，然后，在我胖的时候，我买了两条大码。,65.84,0,0,1,24,4.375,329.1428571,1342,
68.44,"[65:54.495,65:56.770,0]","At that time, it was actually too big to wear.",那个时候，穿穿它其实已经大了。,65.91,0,0,1,13,2.275,342.8571429,1342,
68.48,"[65:56.770,65:58.020,0]",A medium size will do for me.,我穿中码就可以。,65.95,0,0,1,7,1.25,336,1338,
68.5,"[65:58.270,66:1.470,0]","Then, later when I lost weight, I bought two more medium sizes, one black and one gray.",然后，后来在我瘦了的时候，我又买了两条中码，一黑一灰。,65.97,1.111111111,1.111111111,2,23,3.2,431.25,1338,
68.56,"[66:1.540,66:5.590,0]","Yes, I did. And today I bought a black plus-size one for my mother.",对我都入了，然后今天我又买了一条黑色的大码给我妈妈。,66.03,-1.666666667,1.666666667,3,24,4.05,355.5555556,1338,
68.63,"[66:5.740,66:16.240,0]","My mother's belly is bigger, fatter, she wears it, she is not tall, although wearing long, but it doesn't matter, one is she can change herself, the second, you are matched with our super, this is called what gray vortex.",我妈妈肚子比较大，比较胖，她穿它，她个子不高，虽然穿长了，但没关系，一个是她可以自己改，第二个，你们就配上我们这个超，这叫什么灰色漩涡。,66.1,0.708333333,0.708333333,1,58,10.5,331.4285714,1336,
68.81,"[66:16.690,66:23.565,0]","If you're stuck with a big baby, go with the gray swirl. It won't drag your pants to the floor.",如果要是你卡码拍大了的宝宝，这条裤子去配灰色漩涡，它不会让你裤子拖到地上。,66.28,-0.5,0.5,1,34,6.875,296.7272727,1342,
68.92,"[66:23.565,66:38.190,0]","Yes, even if your pants are 10 centimeters long, it can stick, because it has a protruding section at the back heel, this small material, it is stylish and stylish, and can keep all your pants on the floor, and pat the card size in half a size.",是的，哪怕你的裤子长了10公分，它都能卡得住，因为它后脚跟这个地方有凸出来一节呃，这个小材质，它是又有版型又时尚，同时能让你所有的裤子都不掉在地上，对卡码就往大里拍拍大半个码数就行。,66.39,0.888888889,0.888888889,2,81,14.625,332.3076923,1345,
69.17,"[66:38.190,66:49.090,0]","Yes, the difference between it and not good to wear is that it's not the same version, the fabric is not the same, it's not good to wear, in fact, it's very good to wear, but if you are in the case of if you are pear-shaped, it's more recommended to buy, it's more recommended that you buy just right.",是的，和不好穿的区别就是它版型不一样，面料不一样，不好穿，其实很好穿，但是就是如果在如果你是梨形身材的情况下，会更推荐去买，会更推荐你买刚刚好。,66.64,1.869642857,1.869642857,3,64,10.9,352.293578,1341,
69.35,"[66:49.140,66:55.790,0]","Because after you buy just right, you will become a fan of our family. Yes, you want to meet pants that are as thin as just right.",因为你买了刚刚好以后，你一定会变成我们家老粉是的，你又希望再遇到跟刚刚好一样这么显瘦的裤子的裤子。,66.82,0.571428571,0.571428571,2,46,6.65,415.037594,1339,
69.46,"[66:55.790,66:56.765,1]",You'll ask again.,你又会再问啊。,66.93,0,0,1,6,0.975,369.2307692,1338,
69.48,"[66:56.765,67:1.490,0]","Because like a lot of babies I recommend after just good to ask me, this and just like how.",因为像很多我推荐完刚刚好了以后的宝宝没事就来问我，这个跟刚刚好比怎么样。,66.95,7,7,9,34,4.725,431.7460317,1338,
69.56,"[67:1.560,67:3.410,0]","Well, hey, how's this for the height?",嗯，哎，这个跟高刚好比怎么样？,67.03,0,0,1,12,1.85,389.1891892,1329,
69.59,"[67:3.410,67:5.060,1]","Yes, is it really slimming?",对它是真的很显瘦宝子吗？,67.06,2,2,2,11,1.65,400,1329,
69.62,"[67:5.160,67:8.460,1]","But if you go and buy ours just right, I'm not afraid of you buying less.",但凡是你去买我们家的刚刚好，我不怕你买的少。,67.09,1.396825397,1.396825397,3,20,3.3,363.6363636,1329,
69.67,"[67:8.510,67:11.110,1]","After you buy one, you really will become a fan of our family.",你买完一条真的会直接成为我们家的铁粉。,67.14,2,2,3,18,2.6,415.3846154,1322,
69.72,"[67:11.110,67:12.135,0]",You're a big fan of our family again.,你又变成我们家铁粉。,67.19,0,0,1,9,1.025,526.8292683,1322,
69.73,"[67:12.135,67:15.135,1]",And you'll shoot the rest of his pants without asking us.,而且他的其他裤子你都会直接拍，都不需要问我们了。,67.2,0,0,1,22,3,440,1322,
69.78,"[67:15.135,67:19.060,0]","Yes, you will keep trying, because you know our pants are slimming.",是的，你会不停的去尝试，因为你知道我们家的裤子是显瘦的。,67.25,0,0,2,25,3.925,382.1656051,1322,
69.85,"[67:19.260,67:21.785,1]","Also, we have a nickname for pantyhose in our family.",而且，我们家的有一个称号叫裤袜。,67.32,0,0,1,14,2.525,332.6732673,1327,
69.89,"[67:21.785,67:24.935,1]","So every pair of pants in our house, it is to lengthen and slimming.",所以我们家每条裤子，它都是要长胯要显瘦的。,67.36,0,0,1,19,3.15,361.9047619,1327,
69.95,"[67:24.935,67:26.960,0]",You bought it again. Isn't it really easy to wear?,你又回购了，是不是是不是真的好穿？,67.42,4.333333333,4.333333333,6,15,2.025,444.4444444,1327,
69.98,"[67:26.960,67:30.635,0]","If you think it's easy to wear and it's not expensive, I think it's fine because I think it's great value.",你如果觉得好穿，而且它又不贵，我因为我觉得它超值，就正常。,67.45,4.75,4.75,5,25,3.675,408.1632653,1327,
70.04,"[67:30.635,67:38.285,0]","Our home this kind of double-sided velvet pants, and heat, it should be more than 100 yuan, then cheap 109119 always must definitely want it.",我们家这种双面绒感的裤子，又是发热的，它按理应该是100多块钱的，就再便宜109119总要肯定要的呀。,67.51,3.75,3.75,4,38,7.65,298.0392157,1344,
70.17,"[67:38.285,67:40.835,1]",You told us to wear that one for 119 yuan.,你像我们报好穿那个是119块钱。,67.64,0,0,1,12,2.55,282.3529412,1344,
70.21,"[67:40.835,67:48.635,0]","1119 is good for you, yes, but but I like it better, I like it better just look, if I want to sell a little more money, should I give you a hard to wear?",对你看报好穿1119，对，但是但是我更喜欢它，我更喜欢刚好你看，我如果想卖多一点钱，我是不是应该给你推不好穿？,67.68,2.868055556,2.868055556,3,45,7.8,346.1538462,1327,
70.34,"[67:48.635,67:51.510,0]","B: Yes, but you see I push you just right every day. Why?",是的，但是你看我天天给你推的是刚刚好，为什么？,67.81,2.857142857,2.857142857,4,20,2.875,417.3913043,1327,
70.39,"[67:51.510,67:55.560,0]","Because after it wears, you will keep coming to the studio to buy back, as the old fans should know.",因为它穿了以后，你会不停的来直播间里回购，像老粉应该都知道的。,67.86,0.5,0.5,1,28,4.05,414.8148148,1330,
70.46,"[67:55.560,68:1.310,1]","How about this perfect pair of pants? Last year, the price was 109. Now, this pair of pants is the promotional price.",我们这条刚刚好的裤子呢，去年卖的价格是109的一个价格，这条裤子现在它呢，就是品宣价。,67.93,5,5,6,36,5.75,375.6521739,1329,
70.56,"[68:1.580,68:5.455,1]",Just for everyone to do an entry-level for our house.,就是给大家对我们家做一个入门级的。,68.03,0,0,1,16,3.875,247.7419355,1347,
70.62,"[68:5.455,68:10.555,0]","After you buy the entry-level one, you think the price is cheap, easy to wear and slim, and impress people with the price.",入门级的你买完以后，你觉得价格便宜，又又好穿又显瘦，用价格来打动大家。,68.09,4.166666667,4.166666667,6,31,5.1,364.7058824,1347,
70.71,"[68:10.555,68:17.505,0]","It's just, you because you see, you can't just wear just right in the winter, you feel good to wear, we have more pants, you can come back to buy.",只不过，你因为你看，你冬天不可能只穿刚刚好，你觉得好穿，我们家还有更多的裤子的，你就可以再来回购了。,68.18,3.714285714,3.714285714,5,44,6.95,379.8561151,1338,
70.82,"[68:17.505,68:21.830,0]","Single wear to try, ah what pear shaped vegetables ah, not good to wear, you can try.",单穿到试，哎什么梨形天菜呀，不好穿，你都可以去试一试。,68.29,-2.107142857,2.107142857,3,23,4.325,319.0751445,1327,
70.9,"[68:21.930,68:25.930,0]","Because if I can make such a thin form, then I can make number two and number three.",你因为既然我能做出这么显瘦的版型，那我就能做出第二条、第3条。,68.37,-2,2,3,27,4,405,1327,
70.96,"[68:25.930,68:29.230,1]","Just the fourth is not easy to wear, are full color in, comfortable.",刚刚第四条不好穿，都是全色入的，舒服。,68.43,1.333333333,1.333333333,1,16,3.3,290.9090909,1313,
71.02,"[68:29.330,68:31.305,0]",Thank you for your feedback.,谢谢呦呦呦，谢谢你的反馈。,68.49,0,0,1,11,1.975,334.1772152,1313,
71.05,"[68:31.305,68:34.280,0]","Because our family is really, really called the King of Cool, you know?",因为我们家真的是真的叫酷王，你知道吗？,68.52,2.75,2.75,4,17,2.975,342.8571429,1313,
71.1,"[68:34.330,68:35.155,0]",What color are you wearing?,穿的什么颜色？,68.57,0,0,1,6,0.825,436.3636364,1313,
71.12,"[68:35.155,68:36.580,0]","The gray, black, black I wear now.",我现在穿的灰色、黑色、黑色。,68.59,-1.666666667,1.666666667,4,11,1.425,463.1578947,1313,
71.14,"[68:36.580,68:37.130,1]",Let me give you a look.,给你看一眼。,68.61,0,0,1,5,0.55,545.4545455,1313,
71.15,"[68:37.130,68:45.205,1]","For the Noble cat number one link, now you see to take a picture of it, because now each one will be 14 yuan less than the price you will buy in the future. Does it look good on fat people?",对来宝子猫一号链接，现在看到赶紧去拍它，因为现在每一条会比你们以后去买的价格要少14块钱，胖子穿好看吗？,68.62,2.833333333,2.833333333,5,46,8.075,341.7956656,1315,
71.28,"[68:45.205,68:51.330,1]","Nice. If you want a slimmer look, you want a longer crotch, you want a flatter leg, buy Link number one.",好看，但凡你想要显瘦的，你想要长胯的，你想要修饰腿型的，去买一号链接。,68.75,6,6,8,30,6.125,293.877551,1315,
71.39,"[68:51.430,69:0.930,1]","Other pants, I do not recommend you today, because we do not have this price of mopping pants, you can not see the wear, our price is 119119 store price, 109 live price, right?",其他裤子，我今天都不推荐你们了，因为我们家拖地裤是没有这个价格的，你看不好穿，我们的价格是119119的店铺价，109的直播价，对不对？,68.86,0.99025974,0.99025974,3,52,9.5,328.4210526,1311,
71.55,"[69:0.930,69:1.530,1]","Yes, this one.",对，这条。,69.02,0,0,1,3,0.6,300,1313,
71.56,"[69:1.600,69:3.725,1]",I got the pants today for only RMB.,裤子今天到手的价格才块钱。,69.03,0,0,1,12,2.125,338.8235294,1324,
71.59,"[69:3.725,69:5.650,0]",Good fabric Yes. Can't it go on the shoes?,好面料是的哦，鞋上不上啊？,69.06,7,7,7,11,1.925,342.8571429,1324,
71.62,"[69:5.650,69:6.550,0]",Do you have any shoes left?,鞋子还有吗？,69.09,0,0,1,5,0.9,333.3333333,1324,
71.64,"[69:6.550,69:18.800,0]","Shoes gray, I have a little bit of goods in the number 3 link to give you look at the price, yes, directly to it baby gray vortex, whatever you wear pants long to go to it, do not need to change pants.",鞋子灰，我有一点点货在3号链接给你看好价格了，是的，直接冲它宝宝灰色漩涡，凡是你穿裤子长了的都去冲它，不需要改裤子。,69.11,-0.458333333,0.458333333,2,51,12.25,249.7959184,1324,
71.84,"[69:18.800,69:21.800,0]","Well, it can give you a jam and make it a bit of a heap to look good on.",嗯，它可以给你卡住，让它有点堆量好看。,69.31,7,7,9,16,3,320,1354,
